Order ID,Branch Location,Business Name,Is Deleted,Item ID,Item Name,Item Price,Order Item Number,Item Status,Packed Quantity,Quantity,Total Price,Order Date,Order Region,Order Local Area
4588,Lagos,Renuzi Ventures,FALSE,6025869609e73f2f7a59aea7,Knorr Beef 17x50x8g ,9280,MLJFRPVKVCLKAELGN4ZQU6HW,Delivered,1,1,9280,5/28/2021,Lagos,Oshodi-Isolo
4588,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457ed,ONGA CUBE 4G CHICKEN CUBE,3792,MLNLEVGTNXVKGDUFTLGYXA0A,Delivered,1,1,3792,5/28/2021,Lagos,Oshodi-Isolo
4587,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken BTF 17x50x8g ,9450,MLSPY5NXFLBKS7MHQ1PGB3VA,Delivered,2,2,18900,5/28/2021,Lagos,Alimosho
4586,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLLLPHMLADQKS3OWYNEOEVNA,Cancelled,5,5,20100,5/28/2021,Lagos,Oshodi-Isolo
4585,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken BTF 17x50x8g ,9450,MLZWB09YRDW0UHUPBTHABICA,Delivered,1,1,9450,5/28/2021,Lagos,Oshodi-Isolo
4584,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLUYWFCXFN40QLWT6RIMMAKG,Cancelled,5,5,20100,5/28/2021,Lagos,Oshodi-Isolo
4583,Lagos,Deeski Store Limited,FALSE,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170,MLFJWEP07CEE24AUGGLXXLIG,Delivered,50,50,458500,5/28/2021,Lagos,Oshodi-Isolo
4582,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML05RKKSDRCEIJEOGCJ0L2EQ,Cancelled,4,4,16080,5/28/2021,Lagos,Oshodi-Isolo
4581,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLE4ONSLGLBKGQGPACKGSENG,Cancelled,4,4,16080,5/28/2021,Lagos,Oshodi-Isolo
4580,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLB4TUVGHVMUGYDVWKP20LYA,Cancelled,4,4,16080,5/28/2021,Lagos,Oshodi-Isolo
4579,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLCHXIDF3JUEMFFSJOXZNGUA,Cancelled,4,4,16080,5/28/2021,Lagos,Ojo
4578,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML7CBPM0QI7KKR3APOVTGCHW,Cancelled,3,3,12060,5/28/2021,Lagos,Ojo
4577,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLMS09THCTSKO8ZXU3F0UIVA,Cancelled,3,3,12060,5/28/2021,Lagos,Ojo
4576,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLNIR4F3C4WU0STB0UMOKPNQ,Cancelled,4,4,16080,5/28/2021,Lagos,Ikeja Division
4575,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d1ab,Three Crowns Evapourated Milk Reg Can - 48x160g,10500,MLQ6UHF2D9LEOXTDYTNZKUDQ,Cancelled,1,1,10500,5/28/2021,Lagos,Alimosho
4574,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLK070WSC70EQ0YXIVCLOCZG,Cancelled,5,5,20100,5/28/2021,Lagos,Alimosho
4573,Lagos,Deeski Store Limited,FALSE,6080453869c51b4e80e70333,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLTANW9DHLVE6KO32YNWLSQQ,Delivered,1,1,2605,5/28/2021,Lagos,Alimosho
4573,Lagos,TDILIFE  ,FALSE,6079a165a6000742949a82c5,Sunvita Cereal Choco - 40g x 50,1998.75,MLF0R5ZK3URUU3TNCRJHP4FG,Delivered,1,1,1998.75,5/28/2021,Lagos,Alimosho
4572,Lagos,Farmer First,FALSE,6043242a92b1f92e8f3d35e7,Maize,19900,MLGKT4BOYVH0A53HFIHC5TGA,Delivered,1000,1000,19900000,5/28/2021,Lagos,Mushin
4571,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLOE6SGMYD5UCF0YEKZFSDLQ,Cancelled,4,4,16080,5/28/2021,Lagos,Alimosho
4570,Lagos,TDILIFE  ,FALSE,608044f869c51b4e80e7032c,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLKXEGC5GVIKUPNZMCUIPESA,Cancelled,20,20,52100,5/28/2021,Lagos,Alimosho
4569,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLNYAMBUND00SG4YWBA6BEEQ,Cancelled,5,5,20100,5/28/2021,Lagos,Alimosho
4568,Lagos,Deeski Store Limited,FALSE,6080453869c51b4e80e70333,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLUM0Z0J4LH0A0ILMHDLQSJW,Cancelled,10,10,26050,5/28/2021,Lagos,Alimosho
4567,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,ML7OFWPP29CUSH0JTOTZ80LG,Delivered,10,10,91500,5/28/2021,Lagos,Alimosho
4566,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,MLBF6SLDZRLU0DNEQYHLTAQW,Cancelled,5,5,5400,5/28/2021,Lagos,Alimosho
4566,Lagos,Generic Stores,FALSE,60a7b0242498ec1dd380508c,Golden Penny Spaghetti - 500g,4950,MLE3FY5IHUUKMRBYC5UL0JLG,Cancelled,1,1,4950,5/28/2021,Lagos,Alimosho
4565,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d1a8,Three Crowns Evapourated milk - 48x50g,1529.814038,ML0GWVE2BY7UMN5MULNZKSRW,Cancelled,5,5,7649.07019,5/28/2021,Lagos,Alimosho
4564,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLLOHTYHBPV0CCQGHSKKFNYW,Cancelled,10,10,40200,5/28/2021,Lagos,Oshodi-Isolo
4563,Lagos,Deeski Store Limited,FALSE,6080453869c51b4e80e70333,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLJB2DWLXXAUWE9GXEL8HEHA,Cancelled,10,10,26050,5/28/2021,Lagos,Oshodi-Isolo
4562,Lagos,Deeski Store Limited,FALSE,6080453869c51b4e80e70333,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605,MLCM609YWFFKACDVF6RVB4GQ,Cancelled,10,10,26050,5/28/2021,Lagos,Alimosho
4561,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML1O9Q0T2ZV006Q53YO8V82W,Cancelled,10,10,40200,5/28/2021,Lagos,Mushin
4560,Lagos,Multiventures,FALSE,609acacbbb763726d52d987c,HYPO SACHET 75ml,1793.75,MLPFENOP10UKSCIMHHFSLGMG,Cancelled,20,20,35875,5/28/2021,Lagos,Ifako-Ijaye
4559,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,MLCRIR5JC6EE6MVH27QXKOJQ,Delivered,120,120,1098000,5/28/2021,Lagos,Alimosho
4558,Lagos,Deeski Store Limited,FALSE,6086c95769c51b4e80e70d4c,Big Bull Rice - 50kg,25000,MLM00FKF1RX0WRWVB5WECWPW,Delivered,200,200,5000000,5/28/2021,Lagos,Alimosho
4557,Lagos,MUL,FALSE,6076c792a6000742949a814c,INDOMIE REGULAR CHICKEN - 70gx40,2295,MLRACC98RGIKO91T6VW6LYFA,Cancelled,1,1,2295,5/28/2021,Lagos,Alimosho
4557,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLOJ9JUWQY40I0XX0UZON8VW,Cancelled,2,2,8040,5/28/2021,Lagos,Alimosho
4556,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a98,SUNLIGHT POWDER DESTINY YELLOW - 25X190g,2250,MLEWKNM0NMOEGLHHLENITOMA,Cancelled,25,25,56250,5/27/2021,Lagos,Alimosho
4555,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a98,SUNLIGHT POWDER DESTINY YELLOW - 25X190g,2250,ML9OJUN9FINE0MOVSTE030EA,Cancelled,80,80,180000,5/27/2021,Lagos,Mushin
4554,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a98,SUNLIGHT POWDER DESTINY YELLOW - 25X190g,2250,MLRCMUZVGW4EW2VX3YE0NOSG,Delivered,5,5,11250,5/27/2021,Lagos,Mushin
4553,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,MLYHIYU3VLG00RNNFCS52PKQ,Cancelled,2,2,18300,5/27/2021,Lagos,Lagos Island
4552,Lagos,MUL,FALSE,6076c792a6000742949a81ef,MIMEE NOODLES CHICKEN FLAVOUR SACHETS - 100gX40,1435,MLR5MJMKVPX0S44P4U0U2A4W,Cancelled,1,1,1435,5/27/2021,Lagos,Lagos Island
4552,Lagos,Deeski Store Limited,FALSE,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170,ML4GEKFLQS1K6XI74KI07YXG,Cancelled,1,1,9170,5/27/2021,Lagos,Ifako-Ijaye
4551,Lagos,Deeski Store Limited,FALSE,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170,MLU3FW50ZLXKKPOS02BGDOWQ,Cancelled,2,2,18340,5/27/2021,Lagos,Ifako-Ijaye
4550,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,MLKVKPUIG4VKINHSLKG5F2WW,Cancelled,2,2,18300,5/27/2021,Lagos,Ifako-Ijaye
4549,Lagos,Deeski Store Limited,FALSE,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170,MLVHRPG15K4KIVXRRQD5FU0G,Cancelled,2,2,18340,5/27/2021,Lagos,Ikeja Division
4548,Lagos,Deeski Store Limited,FALSE,60917a8f69c51b4e80e71c7b,Nestle Golden Morn - 900g,8200,MLEGK5B1IFR00BSA7F0RWQWW,Cancelled,1,1,8200,5/27/2021,Lagos,Lagos Island
4548,Lagos,Tripple P Dazzled,FALSE,60ad5a1f2498ec1dd38051b3, CERELAC WHEAT 25G,4080,MLKEKXMSNLTE2FYCOEVTMHKQ,Cancelled,1,1,4080,5/27/2021,Lagos,Oshodi-Isolo
4547,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken BTF 17x50x8g ,9450,MLHVD37KUTVKAUCEB0Z55STG,Delivered,2,2,18900,5/27/2021,Lagos,Oshodi-Isolo
4546,Lagos,TDILIFE  ,FALSE,608046c569c51b4e80e7035c,HOLLANDIA EVAP - 190g X 24 (SLIM) ,3825,MLKH6PZIUT2EOMBSMVDXH0NW,Delivered,1,1,3825,5/27/2021,Lagos,Oshodi-Isolo
4545,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,MLQZTXWHZUI020P0TNJZXQTG,Delivered,1,1,11275,5/27/2021,Lagos,Alimosho
4545,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,MLHJR57CNY4K0XU6DVFVG54W,Cancelled,1,1,11275,5/27/2021,Lagos,Ifako-Ijaye
4545,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,ML9ZJ5MAG7YK6EBYPZWWD5PG,Cancelled,1,1,11275,5/27/2021,Lagos,Ifako-Ijaye
4544,Lagos,Tripple P Dazzled,FALSE,60ad5a1f2498ec1dd38051b3, CERELAC WHEAT 25G,4080,MLYVY44KOCZUSMO3PX0ZZVQG,Delivered,1,1,4080,5/27/2021,Lagos,Lagos Island
4544,Lagos,Deeski Store Limited,FALSE,60917a8f69c51b4e80e71c7b,Nestle Golden Morn - 900g,8200,MLSOXFVNTIZE2PX1KL1GTHUQ,Delivered,1,1,8200,5/27/2021,Lagos,Agege
4543,Lagos,Tripple P Dazzled,FALSE,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11250,MLHHQLXNOC2UWUTAG0KUBWSW,Delivered,1,1,11250,5/27/2021,Lagos,Alimosho
4542,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,MLWD0LD0R2UKEIP0IZQIVK4A,Delivered,1,1,11275,5/27/2021,Lagos,Alimosho
4541,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457e3,LOYA HI-CAL 850G,10506,MLUMVYB8MATEMQPTDMKNNIIW,Cancelled,1,1,10506,5/27/2021,Lagos,Alimosho
4540,Lagos,MUL,FALSE,6076c792a6000742949a8154,DANO FULL CREAM MILK POWDER SACHET -  12 X 850g,19654.38,MLLUNCX1MOMEMU4IDWB7IZDA,Cancelled,1,1,19654.38,5/27/2021,Lagos,Agege
4539,Lagos,Tripple P Dazzled,FALSE,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11250,MLIQHFKX0J2KY4WP0NQIT4JQ,Delivered,1,1,11250,5/27/2021,Lagos,Agege
4538,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLK1GJDTQZ9UULTMUBJQWYBG,Cancelled,2,2,8040,5/27/2021,Lagos,Alimosho
4538,Lagos,Deeski Store Limited,FALSE,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170,MLLEEMZR0L6E2ADJ0ZDISU1Q,Delivered,2,2,18340,5/27/2021,Lagos,Alimosho
4537,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLDDSKKPCRAKSOJKGTZQ5R0Q,Cancelled,2,2,8040,5/27/2021,Lagos,Alimosho
4537,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d1a8,Three Crowns Evapourated milk - 48x50g,1529.814038,MLOQVWTVO0Z0K0JVVX6LBWWW,Cancelled,2,2,3059.628076,5/27/2021,Lagos,Alimosho
4536,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd424a,Axe Body Spray Black,950,MLSSBIQBR8REMUJ4CEXFDFZQ,Cancelled,2,2,1900,5/27/2021,Lagos,Alimosho
4536,Lagos,MUL,FALSE,6076c792a6000742949a8153,DANO FULL CREAM MILK POWDER SACHET -  12 X 360G,8917.5,ML00RLFK1ZLE0PB0PNQTRJNW,Cancelled,1,1,8917.5,5/27/2021,Lagos,Alimosho
4535,Lagos,MUL,FALSE,6076c792a6000742949a8154,DANO FULL CREAM MILK POWDER SACHET -  12 X 850g,19654.38,MLMOOCKHAECUEB2GBBMDYXFA,Cancelled,1,1,19654.38,5/27/2021,Lagos,Alimosho
4534,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d1a8,Three Crowns Evapourated milk - 48x50g,1529.814038,MLO7UM0WOHP0ABA9ZJX4CSMW,Cancelled,3,3,4589.442114,5/27/2021,Lagos,Alimosho
4534,Lagos,Deeski Store Limited,FALSE,60917c0769c51b4e80e71c7e,Nestle Golden Morn - 450g,7905,MLNUBDGOOTQKA0QXKZDZMIAA,Delivered,1,1,7905,5/27/2021,Lagos,Alimosho
4533,Lagos,Renuzi Ventures,FALSE,6062d34069c51b4e80e6f2e4,Close Up Ever Fresh Red Hot 140g,14000,ML09SLUZ0X3E6GWMZ9PTSERQ,Delivered,1,1,14000,5/27/2021,Lagos,Alimosho
4532,Lagos,Deeski Store Limited,FALSE,60abc36a2498ec1dd3805140,MILO REFILL - 900KG X 6,10762.5,MLREUUYQBIMEMFLELQYNP8ZW,Cancelled,1,1,10762.5,5/27/2021,Lagos,Alimosho
4531,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a24,MIKSI PLAIN - 350G X 12,9020,ML6DUJZHUH7E0NPOIOS1KFSW,Delivered,1,1,9020,5/27/2021,Lagos,Alimosho
4531,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd4255,Cif Lemon 500ml,1000,MLJAIDXF500EEVHXFLOOKMBG,Cancelled,1,1,1000,5/27/2021,Lagos,Alimosho
4530,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,ML3GTWYJ3CXKE965WCLUPMCG,Cancelled,1,1,9150,5/27/2021,Lagos,Alimosho
4530,Lagos,Generic Stores,FALSE,60815c5169c51b4e80e706ac,TOP TEA 2.2,2950,ML0GCD0VB0LUW36VDMZ0ARAQ,Cancelled,1,1,2950,5/27/2021,Lagos,Alimosho
4529,Lagos,Generic Stores,FALSE,6076dea069c51b4e80e6fa33,Mirinda - 50cl X12,1128,ML2C94Z0PWPEOT0XI6S8P88G,Cancelled,10,10,11280,5/27/2021,Lagos,Mushin
4528,Lagos,Tripple P Dazzled,FALSE,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11250,MLFCYG8P0ZZK07QFVDY2EVCA,Delivered,2,2,22500,5/27/2021,Lagos,Mushin
4528,Lagos,Tripple P Dazzled,FALSE,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11250,ML143AFEFKDEG0TUGMJ5QC4Q,Delivered,2,2,22500,5/27/2021,Lagos,Alimosho
4527,Lagos,Generic Stores,FALSE,6076df4a69c51b4e80e6fa35,Lipton Lemon - 40cl X12,1080,ML2YSY4M5V606RJHAKXCCB0A,Cancelled,10,10,10800,5/27/2021,Lagos,Alimosho
4526,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd422a,LUX SOFT CARESS 3P 65G,8600,MLZNMLZMHBT0GMK1XC0AKW7G,Delivered,2,2,17200,5/27/2021,Lagos,Alimosho
4525,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,ML6HUY5F7RMKGCG0JM4WYJWW,Delivered,3,3,27450,5/27/2021,Lagos,Alimosho
4524,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,MLRKIZ8JBK5UMQDJAZWRU9YG,Cancelled,1,1,9150,5/27/2021,Lagos,Lagos Island
4523,Lagos,Renuzi Ventures,FALSE,6062d34069c51b4e80e6f2e4,Close Up Ever Fresh Red Hot 140g,14000,ML4YXZSAFVPKWMSF5MIJCC7W,Delivered,1,1,14000,5/27/2021,Lagos,Lagos Island
4522,Lagos,Renuzi Ventures,FALSE,6062d34069c51b4e80e6f2e4,Close Up Ever Fresh Red Hot 140g,14000,MLSOWTJL6ZJE0BZIAMOGDWFQ,Delivered,1,1,14000,5/27/2021,Lagos,Alimosho
4521,Lagos,Generic Stores,FALSE,60783ce4a6000742949a8250,Indomie Superpack Chicken Flavour,3820,ML9D4RQ84O0EGKS868UQYQ6A,Cancelled,4,4,15280,5/27/2021,Lagos,Alimosho
4520,Lagos,Deeski Store Limited,FALSE,60950ee569c51b4e80e71d35,Dangote Salt - 250gx80,3100,MLAP0GZCTDO00ZFQN464N8GA,Cancelled,1,1,3100,5/27/2021,Lagos,Alimosho
4520,Lagos,Deeski Store Limited,FALSE,60abc2522498ec1dd380513e,HOLLIANDA EVAPORATED MILK 60G X 24 SLIM,2665,MLEQ5PX0YIRUYOAXKNTVHY0W,Cancelled,3,3,7995,5/27/2021,Lagos,Alimosho
4519,Lagos,Deeski Store Limited,FALSE,6075836569c51b4e80e6f9b3,Nestle Milo Refill - 500g,11400,MLU8VCUQRYDUSAMAVELX9JUQ,Cancelled,1,1,11400,5/27/2021,Lagos,Lagos Island
4518,Lagos,Tripple P Dazzled,FALSE,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150,MLK2ONY0FGLEA1CGSSJIWPCG,Delivered,200,200,1830000,5/27/2021,Lagos,Lagos Island
4517,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d173,Peak Yoghurt Drink Orange - 12x315ml,3125,MLSQCCD8WHIUGZURV9H0B5JA,Cancelled,1,1,3125,5/27/2021,Lagos,Alimosho
4517,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d1b3,Three Crowns Powder Sac - 210x12g,10000,MLB4BZLZTH2UYJWKEZAF4A9W,Cancelled,1,1,10000,5/27/2021,Lagos,Ikeja Division
4516,Lagos,Stella olasebikan Trading Stores,FALSE,60ae3d8dde580f555576d186,Peak Evapourated Milk Reg Can - 24x160g,6250,MLYG0YZZWBWKAPQ0GRGBMSZA,Cancelled,2,2,12500,5/27/2021,Lagos,Ikeja Division
4515,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLUPU0RGTTZ0WLS8ZGZCTRXG,Cancelled,4,4,16080,5/27/2021,Lagos,Ikeja Division
4514,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a0f,COWBELL PLAIN  - 12X350G,8200,MLFL6Z58U0AUMLWJW71RHMRQ,Delivered,2,2,16400,5/27/2021,Lagos,Ikeja Division
4513,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML3OU23ANZ3KW0EN80FWH5DW,Cancelled,20,20,80400,5/27/2021,Lagos,Ikeja Division
4512,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML7NMZ0TVEY0SKB4M0BG5ZFG,Cancelled,20,20,80400,5/27/2021,Lagos,Oshodi-Isolo
4511,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLYDLDNZPV002XE4SGZIYMHW,Cancelled,20,20,80400,5/27/2021,Lagos,Alimosho
4510,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLWZPAUKSLJKOYUR0C5KOBCG,Cancelled,20,20,80400,5/27/2021,Lagos,Alimosho
4509,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLHIDO5XEQME6DCQDJSY0XWA,Cancelled,20,20,80400,5/27/2021,Lagos,Alimosho
4508,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML0NGD5AUVCE0QCKOM3HJ6ZW,Cancelled,20,20,80400,5/27/2021,Lagos,Ikorodu
4507,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLAKV1BMYLVK2T75RMGN6J4A,Cancelled,20,20,80400,5/27/2021,Lagos,Ikorodu
4506,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLDCZCB9ZJFUY62WFOY6MOJA,Cancelled,20,20,80400,5/27/2021,Lagos,Ikorodu
4505,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLN2OZRPNOYKUP4RFE6CC0YA,Cancelled,20,20,80400,5/27/2021,Lagos,Oshodi-Isolo
4504,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML6X6U4VBGOKOGA4X8HBKI1A,Cancelled,20,20,80400,5/27/2021,Lagos,Alimosho
4504,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLH00KSVNEBE6GDDWKNPZJUA,Cancelled,20,20,80400,5/27/2021,Lagos,Ojo
4503,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,ML0WSGCR824UA8KEE7LHN0OQ,Cancelled,20,20,80400,5/27/2021,Lagos,Ojo
4502,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLVHMXC78A2U66K0GFW3D0XA,Cancelled,20,20,80400,5/27/2021,Lagos,Ojo
4501,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLTS01NAOJBKYRMCUZCNEIFQ,Cancelled,20,20,80400,5/27/2021,Lagos,Mushin
4500,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLTK00NLQNNEUDKYXYIO0IKQ,Cancelled,20,20,80400,5/27/2021,Lagos,Kosofe
4499,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLUWEO9DP2N0YV8K9I5CBZFG,Cancelled,3,3,12060,5/27/2021,Lagos,Kosofe
4498,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a8f,LIPTON YL TEA NEW IDENTITY 2G,17000,MLPJSWABCA4U0YOQP0NAZYJG,Cancelled,1,1,17000,5/27/2021,Lagos,Kosofe
4497,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLVZBJDBNNNKEOL2KZWOPNTG,Cancelled,20,20,80400,5/27/2021,Lagos,Kosofe
4496,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLHD8ANLBNIUGRDQKMHUX57G,Cancelled,20,20,80400,5/27/2021,Lagos,Kosofe
4495,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLNMW1HQRLQKIGHA6Y8V41WQ,Cancelled,3,3,12060,5/27/2021,Lagos,Kosofe
4494,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a8f,LIPTON YL TEA NEW IDENTITY 2G,17000,MLS0B49DXNBUIJDUJARNOJIW,Cancelled,1,1,17000,5/27/2021,Lagos,Alimosho
4493,Lagos,Generic Stores,FALSE,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015,ML4K0MIN1OZ0K12ADBS2OH7Q,Cancelled,10,10,10150,5/27/2021,Lagos,Alimosho
4492,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4020,MLBJUKPSF4RUCKRGH5MNZOVW,Cancelled,20,20,80400,5/27/2021,Lagos,Alimosho
